Output from Varactor Board,,,
"27-Jul-2021, 12:51:23",,,
1.6412,-0.14043,0.20978,0.97565
1.6414,-0.14066,0.21012,0.97557
1.6415,-0.14089,0.21046,0.97549
1.6416,-0.14112,0.2108,0.97541
1.6417,-0.14135,0.21114,0.97534
1.6418,-0.14158,0.21148,0.97526
1.6419,-0.14181,0.21181,0.97518
1.6421,-0.14204,0.21215,0.9751
1.6422,-0.14227,0.21249,0.97502
1.6423,-0.14249,0.21283,0.97494
1.6424,-0.14272,0.21317,0.97486
1.6425,-0.14295,0.21351,0.97478
1.6426,-0.14318,0.21385,0.9747
1.6427,-0.14341,0.21419,0.97462
1.6429,-0.14364,0.21453,0.97454
1.643,-0.14387,0.21487,0.97446
1.6431,-0.1441,0.2152,0.97438
1.6432,-0.14433,0.21554,0.9743
1.6433,-0.14456,0.21588,0.97422
1.6434,-0.14478,0.21622,0.97414
1.6436,-0.14501,0.21656,0.97406
1.6437,-0.14524,0.2169,0.97398
1.6438,-0.14547,0.21724,0.9739
1.6439,-0.1457,0.21758,0.97382
1.644,-0.14593,0.21791,0.97373
1.6441,-0.14616,0.21825,0.97365
1.6443,-0.14639,0.21859,0.97357
1.6444,-0.14661,0.21893,0.97349
1.6445,-0.14684,0.21927,0.97341
1.6446,-0.14707,0.21961,0.97333
1.6447,-0.1473,0.21995,0.97324
1.6448,-0.14753,0.22028,0.97316
1.6449,-0.14776,0.22062,0.97308
1.6451,-0.14799,0.22096,0.973
1.6452,-0.14822,0.2213,0.97292
1.6453,-0.14845,0.22164,0.97283
1.6454,-0.14867,0.22198,0.97275
1.6455,-0.1489,0.22231,0.97267
1.6456,-0.14913,0.22265,0.97258
1.6458,-0.14936,0.22299,0.9725
1.6459,-0.14959,0.22333,0.97242
1.646,-0.14982,0.22367,0.97234
1.6461,-0.15005,0.22401,0.97225
1.6462,-0.15028,0.22434,0.97217
1.6463,-0.1505,0.22468,0.97208
1.6465,-0.15073,0.22502,0.972
1.6466,-0.15096,0.22536,0.97192
1.6467,-0.15119,0.2257,0.97183
1.6468,-0.15142,0.22603,0.97175
1.6469,-0.15165,0.22637,0.97167
1.647,-0.15188,0.22671,0.97158
1.6471,-0.1521,0.22705,0.9715
1.6473,-0.15233,0.22739,0.97141
1.6474,-0.15256,0.22772,0.97133
1.6475,-0.15279,0.22806,0.97124
1.6476,-0.15302,0.2284,0.97116
1.6477,-0.15325,0.22874,0.97107
1.6478,-0.15348,0.22908,0.97099
1.648,-0.1537,0.22941,0.9709
1.6481,-0.15393,0.22975,0.97082
1.6482,-0.15416,0.23009,0.97073
1.6483,-0.15439,0.23043,0.97065
1.6484,-0.15462,0.23076,0.97056
1.6485,-0.15485,0.2311,0.97048
1.6486,-0.15508,0.23144,0.97039
1.6488,-0.1553,0.23178,0.9703
1.6489,-0.15553,0.23211,0.97022
1.649,-0.15576,0.23245,0.97013
1.6491,-0.15599,0.23279,0.97004
1.6492,-0.15622,0.23313,0.96996
1.6493,-0.15645,0.23346,0.96987
1.6495,-0.15668,0.2338,0.96978
1.6496,-0.1569,0.23414,0.9697
1.6497,-0.15713,0.23448,0.96961
1.6498,-0.15736,0.23481,0.96952
1.6499,-0.15759,0.23515,0.96944
1.65,-0.15782,0.23549,0.96935
1.6502,-0.15805,0.23583,0.96926
1.6503,-0.15827,0.23616,0.96917
1.6504,-0.1585,0.2365,0.96909
1.6505,-0.15873,0.23684,0.969
1.6506,-0.15896,0.23717,0.96891
1.6507,-0.15919,0.23751,0.96882
1.6508,-0.15942,0.23785,0.96874
1.651,-0.15965,0.23818,0.96865
1.6511,-0.15987,0.23852,0.96856
1.6512,-0.1601,0.23886,0.96847
1.6513,-0.16033,0.2392,0.96838
1.6514,-0.16056,0.23953,0.96829
1.6515,-0.16079,0.23987,0.9682
1.6517,-0.16102,0.24021,0.96812
1.6518,-0.16124,0.24054,0.96803
1.6519,-0.16147,0.24088,0.96794
1.652,-0.1617,0.24122,0.96785
1.6521,-0.16193,0.24155,0.96776
1.6522,-0.16216,0.24189,0.96767
1.6523,-0.16238,0.24223,0.96758
1.6525,-0.16261,0.24256,0.96749
1.6526,-0.16284,0.2429,0.9674
1.6527,-0.16307,0.24324,0.96731
1.6528,-0.1633,0.24357,0.96722
1.6529,-0.16353,0.24391,0.96713
1.653,-0.16375,0.24425,0.96704
1.6532,-0.16398,0.24458,0.96695
1.6533,-0.16421,0.24492,0.96686
1.6534,-0.16444,0.24526,0.96677
1.6535,-0.16467,0.24559,0.96668
1.6536,-0.1649,0.24593,0.96659
1.6537,-0.16512,0.24626,0.9665
1.6539,-0.16535,0.2466,0.9664
1.654,-0.16558,0.24694,0.96631
1.6541,-0.16581,0.24727,0.96622
1.6542,-0.16604,0.24761,0.96613
1.6543,-0.16626,0.24795,0.96604
1.6544,-0.16649,0.24828,0.96595
1.6545,-0.16672,0.24862,0.96586
1.6547,-0.16695,0.24895,0.96576
1.6548,-0.16718,0.24929,0.96567
1.6549,-0.1674,0.24963,0.96558
1.655,-0.16763,0.24996,0.96549
1.6551,-0.16786,0.2503,0.9654
1.6552,-0.16809,0.25063,0.9653
1.6554,-0.16832,0.25097,0.96521
1.6555,-0.16854,0.25131,0.96512
1.6556,-0.16877,0.25164,0.96503
1.6557,-0.169,0.25198,0.96493
1.6558,-0.16923,0.25231,0.96484
1.6559,-0.16946,0.25265,0.96475
1.6561,-0.16968,0.25298,0.96465
1.6562,-0.16991,0.25332,0.96456
1.6563,-0.17014,0.25366,0.96447
1.6564,-0.17037,0.25399,0.96437
1.6565,-0.1706,0.25433,0.96428
1.6566,-0.17082,0.25466,0.96419
1.6567,-0.17105,0.255,0.96409
1.6569,-0.17128,0.25533,0.964
1.657,-0.17151,0.25567,0.9639
1.6571,-0.17174,0.25601,0.96381
1.6572,-0.17196,0.25634,0.96372
1.6573,-0.17219,0.25668,0.96362
1.6574,-0.17242,0.25701,0.96353
1.6576,-0.17265,0.25735,0.96343
1.6577,-0.17288,0.25768,0.96334
1.6578,-0.1731,0.25802,0.96324
1.6579,-0.17333,0.25835,0.96315
1.658,-0.17356,0.25869,0.96305
1.6581,-0.17379,0.25902,0.96296
1.6582,-0.17401,0.25936,0.96286
1.6584,-0.17424,0.25969,0.96277
1.6585,-0.17447,0.26003,0.96267
1.6586,-0.1747,0.26036,0.96257
1.6587,-0.17493,0.2607,0.96248
1.6588,-0.17515,0.26103,0.96238
1.6589,-0.17538,0.26137,0.96229
1.6591,-0.17561,0.2617,0.96219
1.6592,-0.17584,0.26204,0.96209
1.6593,-0.17606,0.26237,0.962
1.6594,-0.17629,0.26271,0.9619
1.6595,-0.17652,0.26304,0.96181
1.6596,-0.17675,0.26338,0.96171
1.6598,-0.17698,0.26371,0.96161
1.6599,-0.1772,0.26405,0.96151
1.66,-0.17743,0.26438,0.96142
1.6601,-0.17766,0.26472,0.96132
1.6602,-0.17789,0.26505,0.96122
1.6603,-0.17811,0.26538,0.96113
1.6604,-0.17834,0.26572,0.96103
1.6606,-0.17857,0.26605,0.96093
1.6607,-0.1788,0.26639,0.96083
1.6608,-0.17902,0.26672,0.96074
1.6609,-0.17925,0.26706,0.96064
1.661,-0.17948,0.26739,0.96054
1.6611,-0.17971,0.26773,0.96044
1.6613,-0.17993,0.26806,0.96034
1.6614,-0.18016,0.26839,0.96025
1.6615,-0.18039,0.26873,0.96015
1.6616,-0.18062,0.26906,0.96005
1.6617,-0.18084,0.2694,0.95995
1.6618,-0.18107,0.26973,0.95985
1.662,-0.1813,0.27007,0.95975
1.6621,-0.18153,0.2704,0.95965
1.6622,-0.18175,0.27073,0.95955
1.6623,-0.18198,0.27107,0.95946
1.6624,-0.18221,0.2714,0.95936
1.6625,-0.18244,0.27174,0.95926
1.6626,-0.18266,0.27207,0.95916
1.6628,-0.18289,0.2724,0.95906
1.6629,-0.18312,0.27274,0.95896
1.663,-0.18335,0.27307,0.95886
1.6631,-0.18357,0.2734,0.95876
1.6632,-0.1838,0.27374,0.95866
1.6633,-0.18403,0.27407,0.95856
1.6635,-0.18426,0.27441,0.95846
1.6636,-0.18448,0.27474,0.95836
1.6637,-0.18471,0.27507,0.95826
1.6638,-0.18494,0.27541,0.95816
1.6639,-0.18517,0.27574,0.95805
1.664,-0.18539,0.27607,0.95795
1.6641,-0.18562,0.27641,0.95785
1.6643,-0.18585,0.27674,0.95775
1.6644,-0.18607,0.27707,0.95765
1.6645,-0.1863,0.27741,0.95755
1.6646,-0.18653,0.27774,0.95745
1.6647,-0.18676,0.27807,0.95735
1.6648,-0.18698,0.27841,0.95725
1.665,-0.18721,0.27874,0.95714
1.6651,-0.18744,0.27907,0.95704
1.6652,-0.18767,0.27941,0.95694
1.6653,-0.18789,0.27974,0.95684
1.6654,-0.18812,0.28007,0.95674
1.6655,-0.18835,0.28041,0.95663
1.6657,-0.18857,0.28074,0.95653
1.6658,-0.1888,0.28107,0.95643
1.6659,-0.18903,0.28141,0.95633
1.666,-0.18926,0.28174,0.95622
1.6661,-0.18948,0.28207,0.95612
1.6662,-0.18971,0.2824,0.95602
1.6663,-0.18994,0.28274,0.95592
1.6665,-0.19016,0.28307,0.95581
1.6666,-0.19039,0.2834,0.95571
1.6667,-0.19062,0.28374,0.95561
1.6668,-0.19085,0.28407,0.9555
1.6669,-0.19107,0.2844,0.9554
1.667,-0.1913,0.28473,0.95529
1.6672,-0.19153,0.28507,0.95519
1.6673,-0.19175,0.2854,0.95509
1.6674,-0.19198,0.28573,0.95498
1.6675,-0.19221,0.28606,0.95488
1.6676,-0.19243,0.2864,0.95478
1.6677,-0.19266,0.28673,0.95467
1.6678,-0.19289,0.28706,0.95457
1.668,-0.19312,0.28739,0.95446
1.6681,-0.19334,0.28773,0.95436
1.6682,-0.19357,0.28806,0.95425
1.6683,-0.1938,0.28839,0.95415
1.6684,-0.19402,0.28872,0.95404
1.6685,-0.19425,0.28906,0.95394
1.6687,-0.19448,0.28939,0.95383
1.6688,-0.1947,0.28972,0.95373
1.6689,-0.19493,0.29005,0.95362
1.669,-0.19516,0.29038,0.95352
1.6691,-0.19538,0.29072,0.95341
1.6692,-0.19561,0.29105,0.95331
1.6694,-0.19584,0.29138,0.9532
1.6695,-0.19607,0.29171,0.95309
1.6696,-0.19629,0.29204,0.95299
1.6697,-0.19652,0.29238,0.95288
1.6698,-0.19675,0.29271,0.95278
1.6699,-0.19697,0.29304,0.95267
1.67,-0.1972,0.29337,0.95256
1.6702,-0.19743,0.2937,0.95246
1.6703,-0.19765,0.29403,0.95235
1.6704,-0.19788,0.29437,0.95224
1.6705,-0.19811,0.2947,0.95214
1.6706,-0.19833,0.29503,0.95203
1.6707,-0.19856,0.29536,0.95192
1.6709,-0.19879,0.29569,0.95182
1.671,-0.19901,0.29602,0.95171
1.6711,-0.19924,0.29635,0.9516
1.6712,-0.19947,0.29669,0.95149
1.6713,-0.19969,0.29702,0.95139
1.6714,-0.19992,0.29735,0.95128
1.6716,-0.20015,0.29768,0.95117
1.6717,-0.20037,0.29801,0.95106
1.6718,-0.2006,0.29834,0.95096
1.6719,-0.20083,0.29867,0.95085
1.672,-0.20105,0.299,0.95074
1.6721,-0.20128,0.29934,0.95063
1.6722,-0.20151,0.29967,0.95052
1.6724,-0.20173,0.3,0.95041
1.6725,-0.20196,0.30033,0.95031
1.6726,-0.20219,0.30066,0.9502
1.6727,-0.20241,0.30099,0.95009
1.6728,-0.20264,0.30132,0.94998
1.6729,-0.20287,0.30165,0.94987
1.6731,-0.20309,0.30198,0.94976
1.6732,-0.20332,0.30231,0.94965
1.6733,-0.20355,0.30264,0.94954
1.6734,-0.20377,0.30298,0.94943
1.6735,-0.204,0.30331,0.94932
1.6736,-0.20422,0.30364,0.94921
1.6737,-0.20445,0.30397,0.9491
1.6739,-0.20468,0.3043,0.94899
1.674,-0.2049,0.30463,0.94888
1.6741,-0.20513,0.30496,0.94877
1.6742,-0.20536,0.30529,0.94866
1.6743,-0.20558,0.30562,0.94855
1.6744,-0.20581,0.30595,0.94844
1.6746,-0.20604,0.30628,0.94833
1.6747,-0.20626,0.30661,0.94822
1.6748,-0.20649,0.30694,0.94811
1.6749,-0.20672,0.30727,0.948
1.675,-0.20694,0.3076,0.94789
1.6751,-0.20717,0.30793,0.94778
1.6753,-0.20739,0.30826,0.94767
1.6754,-0.20762,0.30859,0.94756
1.6755,-0.20785,0.30892,0.94745
1.6756,-0.20807,0.30925,0.94734
1.6757,-0.2083,0.30958,0.94722
1.6758,-0.20853,0.30991,0.94711
1.6759,-0.20875,0.31024,0.947
1.6761,-0.20898,0.31057,0.94689
1.6762,-0.2092,0.3109,0.94678
1.6763,-0.20943,0.31123,0.94666
1.6764,-0.20966,0.31156,0.94655
1.6765,-0.20988,0.31189,0.94644
1.6766,-0.21011,0.31222,0.94633
1.6768,-0.21033,0.31255,0.94622
1.6769,-0.21056,0.31288,0.9461
1.677,-0.21079,0.31321,0.94599
1.6771,-0.21101,0.31354,0.94588
1.6772,-0.21124,0.31387,0.94577
1.6773,-0.21147,0.3142,0.94565
1.6774,-0.21169,0.31453,0.94554
1.6776,-0.21192,0.31486,0.94543
1.6777,-0.21214,0.31519,0.94531
1.6778,-0.21237,0.31551,0.9452
1.6779,-0.2126,0.31584,0.94509
1.678,-0.21282,0.31617,0.94497
1.6781,-0.21305,0.3165,0.94486
1.6783,-0.21327,0.31683,0.94475
1.6784,-0.2135,0.31716,0.94463
1.6785,-0.21373,0.31749,0.94452
1.6786,-0.21395,0.31782,0.9444
1.6787,-0.21418,0.31815,0.94429
1.6788,-0.2144,0.31848,0.94418
1.679,-0.21463,0.31881,0.94406
1.6791,-0.21486,0.31913,0.94395
1.6792,-0.21508,0.31946,0.94383
1.6793,-0.21531,0.31979,0.94372
1.6794,-0.21553,0.32012,0.9436
1.6795,-0.21576,0.32045,0.94349
1.6796,-0.21599,0.32078,0.94337
1.6798,-0.21621,0.32111,0.94326
1.6799,-0.21644,0.32144,0.94314
1.68,-0.21666,0.32176,0.94303
1.6801,-0.21689,0.32209,0.94291
1.6802,-0.21711,0.32242,0.9428
1.6803,-0.21734,0.32275,0.94268
1.6805,-0.21757,0.32308,0.94257
1.6806,-0.21779,0.32341,0.94245
1.6807,-0.21802,0.32373,0.94234
1.6808,-0.21824,0.32406,0.94222
1.6809,-0.21847,0.32439,0.9421
1.681,-0.21869,0.32472,0.94199
1.6812,-0.21892,0.32505,0.94187
1.6813,-0.21915,0.32538,0.94175
1.6814,-0.21937,0.3257,0.94164
1.6815,-0.2196,0.32603,0.94152
1.6816,-0.21982,0.32636,0.94141
1.6817,-0.22005,0.32669,0.94129
1.6818,-0.22027,0.32702,0.94117
1.682,-0.2205,0.32734,0.94106
1.6821,-0.22073,0.32767,0.94094
1.6822,-0.22095,0.328,0.94082
1.6823,-0.22118,0.32833,0.9407
1.6824,-0.2214,0.32865,0.94059
1.6825,-0.22163,0.32898,0.94047
1.6827,-0.22185,0.32931,0.94035
1.6828,-0.22208,0.32964,0.94023
1.6829,-0.22231,0.32997,0.94012
1.683,-0.22253,0.33029,0.94
1.6831,-0.22276,0.33062,0.93988
1.6832,-0.22298,0.33095,0.93976
1.6833,-0.22321,0.33128,0.93965
1.6835,-0.22343,0.3316,0.93953
1.6836,-0.22366,0.33193,0.93941
1.6837,-0.22388,0.33226,0.93929
1.6838,-0.22411,0.33258,0.93917
1.6839,-0.22433,0.33291,0.93905
1.684,-0.22456,0.33324,0.93893
1.6842,-0.22479,0.33357,0.93882
1.6843,-0.22501,0.33389,0.9387
1.6844,-0.22524,0.33422,0.93858
1.6845,-0.22546,0.33455,0.93846
1.6846,-0.22569,0.33487,0.93834
1.6847,-0.22591,0.3352,0.93822
1.6849,-0.22614,0.33553,0.9381
1.685,-0.22636,0.33586,0.93798
1.6851,-0.22659,0.33618,0.93786
1.6852,-0.22681,0.33651,0.93774
1.6853,-0.22704,0.33684,0.93762
1.6854,-0.22726,0.33716,0.9375
1.6855,-0.22749,0.33749,0.93738
1.6857,-0.22771,0.33782,0.93726
1.6858,-0.22794,0.33814,0.93714
1.6859,-0.22817,0.33847,0.93702
1.686,-0.22839,0.3388,0.9369
1.6861,-0.22862,0.33912,0.93678
1.6862,-0.22884,0.33945,0.93666
1.6864,-0.22907,0.33977,0.93654
1.6865,-0.22929,0.3401,0.93642
1.6866,-0.22952,0.34043,0.9363
1.6867,-0.22974,0.34075,0.93618
1.6868,-0.22997,0.34108,0.93606
1.6869,-0.23019,0.34141,0.93594
1.687,-0.23042,0.34173,0.93582
1.6872,-0.23064,0.34206,0.9357
1.6873,-0.23087,0.34238,0.93557
1.6874,-0.23109,0.34271,0.93545
1.6875,-0.23132,0.34304,0.93533
1.6876,-0.23154,0.34336,0.93521
1.6877,-0.23177,0.34369,0.93509
1.6879,-0.23199,0.34401,0.93497
1.688,-0.23222,0.34434,0.93484
1.6881,-0.23244,0.34466,0.93472
1.6882,-0.23267,0.34499,0.9346
1.6883,-0.23289,0.34532,0.93448
1.6884,-0.23312,0.34564,0.93436
1.6886,-0.23334,0.34597,0.93423
1.6887,-0.23357,0.34629,0.93411
1.6888,-0.23379,0.34662,0.93399
1.6889,-0.23402,0.34694,0.93387
1.689,-0.23424,0.34727,0.93374
1.6891,-0.23447,0.34759,0.93362
1.6892,-0.23469,0.34792,0.9335
1.6894,-0.23492,0.34825,0.93337
1.6895,-0.23514,0.34857,0.93325
1.6896,-0.23537,0.3489,0.93313
1.6897,-0.23559,0.34922,0.933
1.6898,-0.23582,0.34955,0.93288
1.6899,-0.23604,0.34987,0.93276
1.6901,-0.23627,0.3502,0.93263
1.6902,-0.23649,0.35052,0.93251
1.6903,-0.23671,0.35085,0.93239
1.6904,-0.23694,0.35117,0.93226
1.6905,-0.23716,0.3515,0.93214
1.6906,-0.23739,0.35182,0.93201
1.6908,-0.23761,0.35215,0.93189
1.6909,-0.23784,0.35247,0.93177
1.691,-0.23806,0.3528,0.93164
1.6911,-0.23829,0.35312,0.93152
1.6912,-0.23851,0.35344,0.93139
1.6913,-0.23874,0.35377,0.93127
1.6914,-0.23896,0.35409,0.93114
1.6916,-0.23919,0.35442,0.93102
1.6917,-0.23941,0.35474,0.93089
1.6918,-0.23964,0.35507,0.93077
1.6919,-0.23986,0.35539,0.93064
1.692,-0.24008,0.35572,0.93052
1.6921,-0.24031,0.35604,0.93039
1.6923,-0.24053,0.35636,0.93027
1.6924,-0.24076,0.35669,0.93014
1.6925,-0.24098,0.35701,0.93002
1.6926,-0.24121,0.35734,0.92989
1.6927,-0.24143,0.35766,0.92977
1.6928,-0.24166,0.35798,0.92964
1.6929,-0.24188,0.35831,0.92951
1.6931,-0.24211,0.35863,0.92939
1.6932,-0.24233,0.35896,0.92926
1.6933,-0.24255,0.35928,0.92913
1.6934,-0.24278,0.3596,0.92901
1.6935,-0.243,0.35993,0.92888
1.6936,-0.24323,0.36025,0.92876
1.6938,-0.24345,0.36058,0.92863
1.6939,-0.24368,0.3609,0.9285
1.694,-0.2439,0.36122,0.92838
1.6941,-0.24412,0.36155,0.92825
1.6942,-0.24435,0.36187,0.92812
1.6943,-0.24457,0.36219,0.928
1.6945,-0.2448,0.36252,0.92787
1.6946,-0.24502,0.36284,0.92774
1.6947,-0.24525,0.36316,0.92761
1.6948,-0.24547,0.36349,0.92749
1.6949,-0.24569,0.36381,0.92736
1.695,-0.24592,0.36413,0.92723
1.6951,-0.24614,0.36446,0.9271
1.6953,-0.24637,0.36478,0.92698
1.6954,-0.24659,0.3651,0.92685
1.6955,-0.24682,0.36543,0.92672
1.6956,-0.24704,0.36575,0.92659
1.6957,-0.24726,0.36607,0.92646
1.6958,-0.24749,0.36639,0.92634
1.696,-0.24771,0.36672,0.92621
1.6961,-0.24794,0.36704,0.92608
1.6962,-0.24816,0.36736,0.92595
1.6963,-0.24838,0.36769,0.92582
1.6964,-0.24861,0.36801,0.92569
1.6965,-0.24883,0.36833,0.92556
1.6966,-0.24906,0.36865,0.92544
1.6968,-0.24928,0.36898,0.92531
1.6969,-0.2495,0.3693,0.92518
1.697,-0.24973,0.36962,0.92505
1.6971,-0.24995,0.36994,0.92492
1.6972,-0.25018,0.37027,0.92479
1.6973,-0.2504,0.37059,0.92466
1.6975,-0.25062,0.37091,0.92453
1.6976,-0.25085,0.37123,0.9244
1.6977,-0.25107,0.37155,0.92427
1.6978,-0.2513,0.37188,0.92414
1.6979,-0.25152,0.3722,0.92401
1.698,-0.25174,0.37252,0.92388
1.6982,-0.25197,0.37284,0.92375
1.6983,-0.25219,0.37316,0.92362
1.6984,-0.25242,0.37349,0.92349
1.6985,-0.25264,0.37381,0.92336
1.6986,-0.25286,0.37413,0.92323
1.6987,-0.25309,0.37445,0.9231
1.6988,-0.25331,0.37477,0.92297
1.699,-0.25353,0.3751,0.92284
1.6991,-0.25376,0.37542,0.92271
1.6992,-0.25398,0.37574,0.92258
1.6993,-0.25421,0.37606,0.92245
1.6994,-0.25443,0.37638,0.92232
1.6995,-0.25465,0.3767,0.92219
1.6997,-0.25488,0.37702,0.92206
1.6998,-0.2551,0.37735,0.92192
1.6999,-0.25532,0.37767,0.92179
1.7,-0.25555,0.37799,0.92166
1.7001,-0.25577,0.37831,0.92153
1.7002,-0.256,0.37863,0.9214
1.7004,-0.25622,0.37895,0.92127
1.7005,-0.25644,0.37927,0.92114
1.7006,-0.25667,0.37959,0.921
1.7007,-0.25689,0.37991,0.92087
1.7008,-0.25711,0.38024,0.92074
1.7009,-0.25734,0.38056,0.92061
1.701,-0.25756,0.38088,0.92048
1.7012,-0.25778,0.3812,0.92034
1.7013,-0.25801,0.38152,0.92021
1.7014,-0.25823,0.38184,0.92008
1.7015,-0.25845,0.38216,0.91995
1.7016,-0.25868,0.38248,0.91981
1.7017,-0.2589,0.3828,0.91968
1.7019,-0.25912,0.38312,0.91955
1.702,-0.25935,0.38344,0.91942
1.7021,-0.25957,0.38376,0.91928
1.7022,-0.2598,0.38408,0.91915
1.7023,-0.26002,0.3844,0.91902
1.7024,-0.26024,0.38472,0.91888
1.7025,-0.26047,0.38504,0.91875
1.7027,-0.26069,0.38536,0.91862
1.7028,-0.26091,0.38568,0.91848
1.7029,-0.26114,0.38601,0.91835
1.703,-0.26136,0.38633,0.91822
1.7031,-0.26158,0.38665,0.91808
1.7032,-0.26181,0.38697,0.91795
1.7034,-0.26203,0.38729,0.91781
1.7035,-0.26225,0.38761,0.91768
1.7036,-0.26247,0.38792,0.91755
1.7037,-0.2627,0.38824,0.91741
1.7038,-0.26292,0.38856,0.91728
1.7039,-0.26314,0.38888,0.91714
1.7041,-0.26337,0.3892,0.91701
1.7042,-0.26359,0.38952,0.91687
1.7043,-0.26381,0.38984,0.91674
1.7044,-0.26404,0.39016,0.91661
1.7045,-0.26426,0.39048,0.91647
1.7046,-0.26448,0.3908,0.91634
1.7047,-0.26471,0.39112,0.9162
1.7049,-0.26493,0.39144,0.91607
1.705,-0.26515,0.39176,0.91593
1.7051,-0.26538,0.39208,0.9158
1.7052,-0.2656,0.3924,0.91566
1.7053,-0.26582,0.39272,0.91553
1.7054,-0.26604,0.39304,0.91539
1.7056,-0.26627,0.39336,0.91525
1.7057,-0.26649,0.39367,0.91512
1.7058,-0.26671,0.39399,0.91498
1.7059,-0.26694,0.39431,0.91485
1.706,-0.26716,0.39463,0.91471
1.7061,-0.26738,0.39495,0.91458
1.7062,-0.26761,0.39527,0.91444
1.7064,-0.26783,0.39559,0.9143
1.7065,-0.26805,0.39591,0.91417
1.7066,-0.26827,0.39622,0.91403
1.7067,-0.2685,0.39654,0.9139
1.7068,-0.26872,0.39686,0.91376
1.7069,-0.26894,0.39718,0.91362
1.7071,-0.26917,0.3975,0.91349
1.7072,-0.26939,0.39782,0.91335
1.7073,-0.26961,0.39814,0.91321
1.7074,-0.26983,0.39845,0.91308
1.7075,-0.27006,0.39877,0.91294
1.7076,-0.27028,0.39909,0.9128
1.7078,-0.2705,0.39941,0.91266
1.7079,-0.27072,0.39973,0.91253
1.708,-0.27095,0.40004,0.91239
1.7081,-0.27117,0.40036,0.91225
1.7082,-0.27139,0.40068,0.91212
1.7083,-0.27161,0.401,0.91198
1.7084,-0.27184,0.40132,0.91184
1.7086,-0.27206,0.40163,0.9117
1.7087,-0.27228,0.40195,0.91157
1.7088,-0.27251,0.40227,0.91143
1.7089,-0.27273,0.40259,0.91129
1.709,-0.27295,0.4029,0.91115
1.7091,-0.27317,0.40322,0.91101
1.7093,-0.2734,0.40354,0.91088
1.7094,-0.27362,0.40386,0.91074
1.7095,-0.27384,0.40417,0.9106
1.7096,-0.27406,0.40449,0.91046
1.7097,-0.27429,0.40481,0.91032
1.7098,-0.27451,0.40513,0.91018
1.71,-0.27473,0.40544,0.91004
1.7101,-0.27495,0.40576,0.90991
1.7102,-0.27518,0.40608,0.90977
1.7103,-0.2754,0.40639,0.90963
1.7104,-0.27562,0.40671,0.90949
1.7105,-0.27584,0.40703,0.90935
1.7106,-0.27606,0.40735,0.90921
1.7108,-0.27629,0.40766,0.90907
1.7109,-0.27651,0.40798,0.90893
1.711,-0.27673,0.4083,0.90879
1.7111,-0.27695,0.40861,0.90865
1.7112,-0.27718,0.40893,0.90851
1.7113,-0.2774,0.40925,0.90838
1.7115,-0.27762,0.40956,0.90824
1.7116,-0.27784,0.40988,0.9081
1.7117,-0.27807,0.4102,0.90796
1.7118,-0.27829,0.41051,0.90782
1.7119,-0.27851,0.41083,0.90768
1.712,-0.27873,0.41114,0.90754
1.7121,-0.27895,0.41146,0.9074
1.7123,-0.27918,0.41178,0.90726
1.7124,-0.2794,0.41209,0.90712
1.7125,-0.27962,0.41241,0.90698
1.7126,-0.27984,0.41273,0.90683
1.7127,-0.28006,0.41304,0.90669
1.7128,-0.28029,0.41336,0.90655
1.713,-0.28051,0.41367,0.90641
1.7131,-0.28073,0.41399,0.90627
1.7132,-0.28095,0.41431,0.90613
1.7133,-0.28117,0.41462,0.90599
1.7134,-0.2814,0.41494,0.90585
1.7135,-0.28162,0.41525,0.90571
1.7137,-0.28184,0.41557,0.90557
1.7138,-0.28206,0.41588,0.90543
1.7139,-0.28228,0.4162,0.90528
1.714,-0.28251,0.41652,0.90514
1.7141,-0.28273,0.41683,0.905
1.7142,-0.28295,0.41715,0.90486
1.7143,-0.28317,0.41746,0.90472
1.7145,-0.28339,0.41778,0.90458
1.7146,-0.28362,0.41809,0.90444
1.7147,-0.28384,0.41841,0.90429
1.7148,-0.28406,0.41872,0.90415
1.7149,-0.28428,0.41904,0.90401
1.715,-0.2845,0.41935,0.90387
1.7152,-0.28472,0.41967,0.90373
1.7153,-0.28495,0.41998,0.90358
1.7154,-0.28517,0.4203,0.90344
1.7155,-0.28539,0.42061,0.9033
1.7156,-0.28561,0.42093,0.90316
1.7157,-0.28583,0.42124,0.90301
1.7158,-0.28605,0.42156,0.90287
1.716,-0.28628,0.42187,0.90273
1.7161,-0.2865,0.42219,0.90259
1.7162,-0.28672,0.4225,0.90244
1.7163,-0.28694,0.42281,0.9023
1.7164,-0.28716,0.42313,0.90216
1.7165,-0.28738,0.42344,0.90201
1.7167,-0.28761,0.42376,0.90187
1.7168,-0.28783,0.42407,0.90173
1.7169,-0.28805,0.42439,0.90158
1.717,-0.28827,0.4247,0.90144
1.7171,-0.28849,0.42501,0.9013
1.7172,-0.28871,0.42533,0.90115
1.7174,-0.28894,0.42564,0.90101
1.7175,-0.28916,0.42596,0.90087
1.7176,-0.28938,0.42627,0.90072
1.7177,-0.2896,0.42658,0.90058
1.7178,-0.28982,0.4269,0.90043
1.7179,-0.29004,0.42721,0.90029
1.718,-0.29026,0.42753,0.90015
1.7182,-0.29048,0.42784,0.9
1.7183,-0.29071,0.42815,0.89986
1.7184,-0.29093,0.42847,0.89971
1.7185,-0.29115,0.42878,0.89957
