Output from Varactor Board,,,
"27-Jul-2021, 12:46:37",,,
3.6626,-0.49776,-0.86732,0.43171
3.6627,-0.49786,-0.86726,0.43177
3.6628,-0.49796,-0.8672,0.43183
3.663,-0.49806,-0.86714,0.43189
3.6631,-0.49816,-0.86709,0.43195
3.6632,-0.49826,-0.86703,0.43201
3.6633,-0.49836,-0.86697,0.43206
3.6634,-0.49846,-0.86691,0.43212
3.6635,-0.49856,-0.86685,0.43218
3.6636,-0.49866,-0.8668,0.43224
3.6638,-0.49876,-0.86674,0.4323
3.6639,-0.49886,-0.86668,0.43235
3.664,-0.49896,-0.86662,0.43241
3.6641,-0.49906,-0.86657,0.43247
3.6642,-0.49916,-0.86651,0.43253
3.6643,-0.49926,-0.86645,0.43259
3.6645,-0.49936,-0.86639,0.43264
3.6646,-0.49946,-0.86634,0.4327
3.6647,-0.49956,-0.86628,0.43276
3.6648,-0.49966,-0.86622,0.43282
3.6649,-0.49976,-0.86616,0.43288
3.665,-0.49986,-0.8661,0.43293
3.6651,-0.49996,-0.86605,0.43299
3.6653,-0.50006,-0.86599,0.43305
3.6654,-0.50016,-0.86593,0.43311
3.6655,-0.50026,-0.86587,0.43317
3.6656,-0.50036,-0.86581,0.43322
3.6657,-0.50046,-0.86576,0.43328
3.6658,-0.50056,-0.8657,0.43334
3.666,-0.50066,-0.86564,0.4334
3.6661,-0.50077,-0.86558,0.43345
3.6662,-0.50087,-0.86553,0.43351
3.6663,-0.50097,-0.86547,0.43357
3.6664,-0.50107,-0.86541,0.43363
3.6665,-0.50117,-0.86535,0.43368
3.6667,-0.50127,-0.86529,0.43374
3.6668,-0.50137,-0.86524,0.4338
3.6669,-0.50147,-0.86518,0.43386
3.667,-0.50157,-0.86512,0.43391
3.6671,-0.50167,-0.86506,0.43397
3.6672,-0.50177,-0.865,0.43403
3.6673,-0.50187,-0.86495,0.43409
3.6675,-0.50197,-0.86489,0.43414
3.6676,-0.50207,-0.86483,0.4342
3.6677,-0.50217,-0.86477,0.43426
3.6678,-0.50227,-0.86471,0.43432
3.6679,-0.50237,-0.86466,0.43437
3.668,-0.50247,-0.8646,0.43443
3.6682,-0.50257,-0.86454,0.43449
3.6683,-0.50267,-0.86448,0.43455
3.6684,-0.50277,-0.86442,0.4346
3.6685,-0.50287,-0.86436,0.43466
3.6686,-0.50297,-0.86431,0.43472
3.6687,-0.50307,-0.86425,0.43477
3.6689,-0.50317,-0.86419,0.43483
3.669,-0.50327,-0.86413,0.43489
3.6691,-0.50337,-0.86407,0.43495
3.6692,-0.50347,-0.86402,0.435
3.6693,-0.50357,-0.86396,0.43506
3.6694,-0.50367,-0.8639,0.43512
3.6695,-0.50377,-0.86384,0.43517
3.6697,-0.50387,-0.86378,0.43523
3.6698,-0.50397,-0.86372,0.43529
3.6699,-0.50407,-0.86367,0.43534
3.67,-0.50417,-0.86361,0.4354
3.6701,-0.50427,-0.86355,0.43546
3.6702,-0.50436,-0.86349,0.43551
3.6704,-0.50446,-0.86343,0.43557
3.6705,-0.50456,-0.86337,0.43563
3.6706,-0.50466,-0.86332,0.43568
3.6707,-0.50476,-0.86326,0.43574
3.6708,-0.50486,-0.8632,0.4358
3.6709,-0.50496,-0.86314,0.43585
3.671,-0.50506,-0.86308,0.43591
3.6712,-0.50516,-0.86302,0.43597
3.6713,-0.50526,-0.86297,0.43602
3.6714,-0.50536,-0.86291,0.43608
3.6715,-0.50546,-0.86285,0.43614
3.6716,-0.50556,-0.86279,0.43619
3.6717,-0.50566,-0.86273,0.43625
3.6719,-0.50576,-0.86267,0.43631
3.672,-0.50586,-0.86261,0.43636
3.6721,-0.50596,-0.86256,0.43642
3.6722,-0.50606,-0.8625,0.43648
3.6723,-0.50616,-0.86244,0.43653
3.6724,-0.50626,-0.86238,0.43659
3.6726,-0.50636,-0.86232,0.43665
3.6727,-0.50646,-0.86226,0.4367
3.6728,-0.50656,-0.8622,0.43676
3.6729,-0.50666,-0.86215,0.43682
3.673,-0.50676,-0.86209,0.43687
3.6731,-0.50686,-0.86203,0.43693
3.6732,-0.50696,-0.86197,0.43698
3.6734,-0.50706,-0.86191,0.43704
3.6735,-0.50716,-0.86185,0.4371
3.6736,-0.50726,-0.86179,0.43715
3.6737,-0.50736,-0.86174,0.43721
3.6738,-0.50746,-0.86168,0.43726
3.6739,-0.50756,-0.86162,0.43732
3.6741,-0.50766,-0.86156,0.43738
3.6742,-0.50776,-0.8615,0.43743
3.6743,-0.50786,-0.86144,0.43749
3.6744,-0.50796,-0.86138,0.43754
3.6745,-0.50806,-0.86132,0.4376
3.6746,-0.50816,-0.86127,0.43766
3.6747,-0.50825,-0.86121,0.43771
3.6749,-0.50835,-0.86115,0.43777
3.675,-0.50845,-0.86109,0.43782
3.6751,-0.50855,-0.86103,0.43788
3.6752,-0.50865,-0.86097,0.43794
3.6753,-0.50875,-0.86091,0.43799
3.6754,-0.50885,-0.86085,0.43805
3.6756,-0.50895,-0.86079,0.4381
3.6757,-0.50905,-0.86074,0.43816
3.6758,-0.50915,-0.86068,0.43821
3.6759,-0.50925,-0.86062,0.43827
3.676,-0.50935,-0.86056,0.43833
3.6761,-0.50945,-0.8605,0.43838
3.6763,-0.50955,-0.86044,0.43844
3.6764,-0.50965,-0.86038,0.43849
3.6765,-0.50975,-0.86032,0.43855
3.6766,-0.50985,-0.86026,0.4386
3.6767,-0.50995,-0.86021,0.43866
3.6768,-0.51005,-0.86015,0.43872
3.6769,-0.51015,-0.86009,0.43877
3.6771,-0.51025,-0.86003,0.43883
3.6772,-0.51035,-0.85997,0.43888
3.6773,-0.51044,-0.85991,0.43894
3.6774,-0.51054,-0.85985,0.43899
3.6775,-0.51064,-0.85979,0.43905
3.6776,-0.51074,-0.85973,0.4391
3.6778,-0.51084,-0.85967,0.43916
3.6779,-0.51094,-0.85962,0.43921
3.678,-0.51104,-0.85956,0.43927
3.6781,-0.51114,-0.8595,0.43932
3.6782,-0.51124,-0.85944,0.43938
3.6783,-0.51134,-0.85938,0.43943
3.6785,-0.51144,-0.85932,0.43949
3.6786,-0.51154,-0.85926,0.43954
3.6787,-0.51164,-0.8592,0.4396
3.6788,-0.51174,-0.85914,0.43965
3.6789,-0.51184,-0.85908,0.43971
3.679,-0.51194,-0.85902,0.43977
3.6791,-0.51204,-0.85896,0.43982
3.6793,-0.51213,-0.85891,0.43988
3.6794,-0.51223,-0.85885,0.43993
3.6795,-0.51233,-0.85879,0.43999
3.6796,-0.51243,-0.85873,0.44004
3.6797,-0.51253,-0.85867,0.44009
3.6798,-0.51263,-0.85861,0.44015
3.68,-0.51273,-0.85855,0.4402
3.6801,-0.51283,-0.85849,0.44026
3.6802,-0.51293,-0.85843,0.44031
3.6803,-0.51303,-0.85837,0.44037
3.6804,-0.51313,-0.85831,0.44042
3.6805,-0.51323,-0.85825,0.44048
3.6806,-0.51333,-0.85819,0.44053
3.6808,-0.51343,-0.85813,0.44059
3.6809,-0.51352,-0.85807,0.44064
3.681,-0.51362,-0.85802,0.4407
3.6811,-0.51372,-0.85796,0.44075
3.6812,-0.51382,-0.8579,0.44081
3.6813,-0.51392,-0.85784,0.44086
3.6815,-0.51402,-0.85778,0.44092
3.6816,-0.51412,-0.85772,0.44097
3.6817,-0.51422,-0.85766,0.44102
3.6818,-0.51432,-0.8576,0.44108
3.6819,-0.51442,-0.85754,0.44113
3.682,-0.51452,-0.85748,0.44119
3.6822,-0.51462,-0.85742,0.44124
3.6823,-0.51472,-0.85736,0.4413
3.6824,-0.51481,-0.8573,0.44135
3.6825,-0.51491,-0.85724,0.44141
3.6826,-0.51501,-0.85718,0.44146
3.6827,-0.51511,-0.85712,0.44151
3.6828,-0.51521,-0.85706,0.44157
3.683,-0.51531,-0.857,0.44162
3.6831,-0.51541,-0.85694,0.44168
3.6832,-0.51551,-0.85688,0.44173
3.6833,-0.51561,-0.85682,0.44179
3.6834,-0.51571,-0.85677,0.44184
3.6835,-0.51581,-0.85671,0.44189
3.6837,-0.5159,-0.85665,0.44195
3.6838,-0.516,-0.85659,0.442
3.6839,-0.5161,-0.85653,0.44206
3.684,-0.5162,-0.85647,0.44211
3.6841,-0.5163,-0.85641,0.44216
3.6842,-0.5164,-0.85635,0.44222
3.6844,-0.5165,-0.85629,0.44227
3.6845,-0.5166,-0.85623,0.44233
3.6846,-0.5167,-0.85617,0.44238
3.6847,-0.5168,-0.85611,0.44243
3.6848,-0.5169,-0.85605,0.44249
3.6849,-0.51699,-0.85599,0.44254
3.685,-0.51709,-0.85593,0.4426
3.6852,-0.51719,-0.85587,0.44265
3.6853,-0.51729,-0.85581,0.4427
3.6854,-0.51739,-0.85575,0.44276
3.6855,-0.51749,-0.85569,0.44281
3.6856,-0.51759,-0.85563,0.44286
3.6857,-0.51769,-0.85557,0.44292
3.6859,-0.51779,-0.85551,0.44297
3.686,-0.51789,-0.85545,0.44302
3.6861,-0.51798,-0.85539,0.44308
3.6862,-0.51808,-0.85533,0.44313
3.6863,-0.51818,-0.85527,0.44319
3.6864,-0.51828,-0.85521,0.44324
3.6865,-0.51838,-0.85515,0.44329
3.6867,-0.51848,-0.85509,0.44335
3.6868,-0.51858,-0.85503,0.4434
3.6869,-0.51868,-0.85497,0.44345
3.687,-0.51878,-0.85491,0.44351
3.6871,-0.51887,-0.85485,0.44356
3.6872,-0.51897,-0.85479,0.44361
3.6874,-0.51907,-0.85473,0.44367
3.6875,-0.51917,-0.85467,0.44372
3.6876,-0.51927,-0.85461,0.44377
3.6877,-0.51937,-0.85455,0.44383
3.6878,-0.51947,-0.85449,0.44388
3.6879,-0.51957,-0.85443,0.44393
3.6881,-0.51966,-0.85437,0.44399
3.6882,-0.51976,-0.85431,0.44404
3.6883,-0.51986,-0.85425,0.44409
3.6884,-0.51996,-0.85419,0.44415
3.6885,-0.52006,-0.85413,0.4442
3.6886,-0.52016,-0.85407,0.44425
3.6887,-0.52026,-0.85401,0.4443
3.6889,-0.52036,-0.85395,0.44436
3.689,-0.52046,-0.85389,0.44441
3.6891,-0.52055,-0.85383,0.44446
3.6892,-0.52065,-0.85377,0.44452
3.6893,-0.52075,-0.85371,0.44457
3.6894,-0.52085,-0.85365,0.44462
3.6896,-0.52095,-0.85359,0.44468
3.6897,-0.52105,-0.85353,0.44473
3.6898,-0.52115,-0.85347,0.44478
3.6899,-0.52125,-0.85341,0.44483
3.69,-0.52134,-0.85335,0.44489
3.6901,-0.52144,-0.85329,0.44494
3.6902,-0.52154,-0.85323,0.44499
3.6904,-0.52164,-0.85317,0.44505
3.6905,-0.52174,-0.85311,0.4451
3.6906,-0.52184,-0.85305,0.44515
3.6907,-0.52194,-0.85298,0.4452
3.6908,-0.52203,-0.85292,0.44526
3.6909,-0.52213,-0.85286,0.44531
3.6911,-0.52223,-0.8528,0.44536
3.6912,-0.52233,-0.85274,0.44541
3.6913,-0.52243,-0.85268,0.44547
3.6914,-0.52253,-0.85262,0.44552
3.6915,-0.52263,-0.85256,0.44557
3.6916,-0.52273,-0.8525,0.44562
3.6918,-0.52282,-0.85244,0.44568
3.6919,-0.52292,-0.85238,0.44573
3.692,-0.52302,-0.85232,0.44578
3.6921,-0.52312,-0.85226,0.44583
3.6922,-0.52322,-0.8522,0.44589
3.6923,-0.52332,-0.85214,0.44594
3.6924,-0.52342,-0.85208,0.44599
3.6926,-0.52351,-0.85202,0.44604
3.6927,-0.52361,-0.85196,0.44609
3.6928,-0.52371,-0.8519,0.44615
3.6929,-0.52381,-0.85184,0.4462
3.693,-0.52391,-0.85177,0.44625
3.6931,-0.52401,-0.85171,0.4463
3.6933,-0.5241,-0.85165,0.44636
3.6934,-0.5242,-0.85159,0.44641
3.6935,-0.5243,-0.85153,0.44646
3.6936,-0.5244,-0.85147,0.44651
3.6937,-0.5245,-0.85141,0.44656
3.6938,-0.5246,-0.85135,0.44662
3.694,-0.5247,-0.85129,0.44667
3.6941,-0.52479,-0.85123,0.44672
3.6942,-0.52489,-0.85117,0.44677
3.6943,-0.52499,-0.85111,0.44682
3.6944,-0.52509,-0.85105,0.44688
3.6945,-0.52519,-0.85099,0.44693
3.6946,-0.52529,-0.85093,0.44698
3.6948,-0.52538,-0.85086,0.44703
3.6949,-0.52548,-0.8508,0.44708
3.695,-0.52558,-0.85074,0.44713
3.6951,-0.52568,-0.85068,0.44719
3.6952,-0.52578,-0.85062,0.44724
3.6953,-0.52588,-0.85056,0.44729
3.6955,-0.52598,-0.8505,0.44734
3.6956,-0.52607,-0.85044,0.44739
3.6957,-0.52617,-0.85038,0.44745
3.6958,-0.52627,-0.85032,0.4475
3.6959,-0.52637,-0.85026,0.44755
3.696,-0.52647,-0.8502,0.4476
3.6961,-0.52657,-0.85013,0.44765
3.6963,-0.52666,-0.85007,0.4477
3.6964,-0.52676,-0.85001,0.44775
3.6965,-0.52686,-0.84995,0.44781
3.6966,-0.52696,-0.84989,0.44786
3.6967,-0.52706,-0.84983,0.44791
3.6968,-0.52716,-0.84977,0.44796
3.697,-0.52725,-0.84971,0.44801
3.6971,-0.52735,-0.84965,0.44806
3.6972,-0.52745,-0.84959,0.44811
3.6973,-0.52755,-0.84953,0.44817
3.6974,-0.52765,-0.84946,0.44822
3.6975,-0.52774,-0.8494,0.44827
3.6977,-0.52784,-0.84934,0.44832
3.6978,-0.52794,-0.84928,0.44837
3.6979,-0.52804,-0.84922,0.44842
3.698,-0.52814,-0.84916,0.44847
3.6981,-0.52824,-0.8491,0.44852
3.6982,-0.52833,-0.84904,0.44857
3.6983,-0.52843,-0.84898,0.44863
3.6985,-0.52853,-0.84891,0.44868
3.6986,-0.52863,-0.84885,0.44873
3.6987,-0.52873,-0.84879,0.44878
3.6988,-0.52883,-0.84873,0.44883
3.6989,-0.52892,-0.84867,0.44888
3.699,-0.52902,-0.84861,0.44893
3.6992,-0.52912,-0.84855,0.44898
3.6993,-0.52922,-0.84849,0.44903
3.6994,-0.52932,-0.84842,0.44908
3.6995,-0.52941,-0.84836,0.44914
3.6996,-0.52951,-0.8483,0.44919
3.6997,-0.52961,-0.84824,0.44924
3.6998,-0.52971,-0.84818,0.44929
3.7,-0.52981,-0.84812,0.44934
3.7001,-0.5299,-0.84806,0.44939
3.7002,-0.53,-0.848,0.44944
3.7003,-0.5301,-0.84793,0.44949
3.7004,-0.5302,-0.84787,0.44954
3.7005,-0.5303,-0.84781,0.44959
3.7007,-0.53039,-0.84775,0.44964
3.7008,-0.53049,-0.84769,0.44969
3.7009,-0.53059,-0.84763,0.44974
3.701,-0.53069,-0.84757,0.44979
3.7011,-0.53079,-0.84751,0.44984
3.7012,-0.53089,-0.84744,0.4499
3.7014,-0.53098,-0.84738,0.44995
3.7015,-0.53108,-0.84732,0.45
3.7016,-0.53118,-0.84726,0.45005
3.7017,-0.53128,-0.8472,0.4501
3.7018,-0.53138,-0.84714,0.45015
3.7019,-0.53147,-0.84708,0.4502
3.702,-0.53157,-0.84701,0.45025
3.7022,-0.53167,-0.84695,0.4503
3.7023,-0.53177,-0.84689,0.45035
3.7024,-0.53186,-0.84683,0.4504
3.7025,-0.53196,-0.84677,0.45045
3.7026,-0.53206,-0.84671,0.4505
3.7027,-0.53216,-0.84664,0.45055
3.7029,-0.53226,-0.84658,0.4506
3.703,-0.53235,-0.84652,0.45065
3.7031,-0.53245,-0.84646,0.4507
3.7032,-0.53255,-0.8464,0.45075
3.7033,-0.53265,-0.84634,0.4508
3.7034,-0.53275,-0.84628,0.45085
3.7036,-0.53284,-0.84621,0.4509
3.7037,-0.53294,-0.84615,0.45095
3.7038,-0.53304,-0.84609,0.451
3.7039,-0.53314,-0.84603,0.45105
3.704,-0.53324,-0.84597,0.4511
3.7041,-0.53333,-0.84591,0.45115
3.7042,-0.53343,-0.84584,0.4512
3.7044,-0.53353,-0.84578,0.45125
3.7045,-0.53363,-0.84572,0.4513
3.7046,-0.53372,-0.84566,0.45135
3.7047,-0.53382,-0.8456,0.4514
3.7048,-0.53392,-0.84553,0.45145
3.7049,-0.53402,-0.84547,0.4515
3.7051,-0.53412,-0.84541,0.45155
3.7052,-0.53421,-0.84535,0.4516
3.7053,-0.53431,-0.84529,0.45165
3.7054,-0.53441,-0.84523,0.4517
3.7055,-0.53451,-0.84516,0.45175
3.7056,-0.5346,-0.8451,0.4518
3.7057,-0.5347,-0.84504,0.45185
3.7059,-0.5348,-0.84498,0.45189
3.706,-0.5349,-0.84492,0.45194
3.7061,-0.535,-0.84485,0.45199
3.7062,-0.53509,-0.84479,0.45204
3.7063,-0.53519,-0.84473,0.45209
3.7064,-0.53529,-0.84467,0.45214
3.7066,-0.53539,-0.84461,0.45219
3.7067,-0.53548,-0.84455,0.45224
3.7068,-0.53558,-0.84448,0.45229
3.7069,-0.53568,-0.84442,0.45234
3.707,-0.53578,-0.84436,0.45239
3.7071,-0.53587,-0.8443,0.45244
3.7073,-0.53597,-0.84424,0.45249
3.7074,-0.53607,-0.84417,0.45254
3.7075,-0.53617,-0.84411,0.45259
3.7076,-0.53627,-0.84405,0.45263
3.7077,-0.53636,-0.84399,0.45268
3.7078,-0.53646,-0.84393,0.45273
3.7079,-0.53656,-0.84386,0.45278
3.7081,-0.53666,-0.8438,0.45283
3.7082,-0.53675,-0.84374,0.45288
3.7083,-0.53685,-0.84368,0.45293
3.7084,-0.53695,-0.84362,0.45298
3.7085,-0.53705,-0.84355,0.45303
3.7086,-0.53714,-0.84349,0.45308
3.7088,-0.53724,-0.84343,0.45312
3.7089,-0.53734,-0.84337,0.45317
3.709,-0.53744,-0.8433,0.45322
3.7091,-0.53753,-0.84324,0.45327
3.7092,-0.53763,-0.84318,0.45332
3.7093,-0.53773,-0.84312,0.45337
3.7094,-0.53783,-0.84306,0.45342
3.7096,-0.53792,-0.84299,0.45347
3.7097,-0.53802,-0.84293,0.45352
3.7098,-0.53812,-0.84287,0.45356
3.7099,-0.53822,-0.84281,0.45361
3.71,-0.53831,-0.84274,0.45366
3.7101,-0.53841,-0.84268,0.45371
3.7103,-0.53851,-0.84262,0.45376
3.7104,-0.53861,-0.84256,0.45381
3.7105,-0.5387,-0.8425,0.45386
3.7106,-0.5388,-0.84243,0.4539
3.7107,-0.5389,-0.84237,0.45395
3.7108,-0.539,-0.84231,0.454
3.711,-0.53909,-0.84225,0.45405
3.7111,-0.53919,-0.84218,0.4541
3.7112,-0.53929,-0.84212,0.45415
3.7113,-0.53939,-0.84206,0.45419
3.7114,-0.53948,-0.842,0.45424
3.7115,-0.53958,-0.84193,0.45429
3.7116,-0.53968,-0.84187,0.45434
3.7118,-0.53978,-0.84181,0.45439
3.7119,-0.53987,-0.84175,0.45444
3.712,-0.53997,-0.84168,0.45448
3.7121,-0.54007,-0.84162,0.45453
3.7122,-0.54016,-0.84156,0.45458
3.7123,-0.54026,-0.8415,0.45463
3.7125,-0.54036,-0.84143,0.45468
3.7126,-0.54046,-0.84137,0.45472
3.7127,-0.54055,-0.84131,0.45477
3.7128,-0.54065,-0.84125,0.45482
3.7129,-0.54075,-0.84118,0.45487
3.713,-0.54085,-0.84112,0.45492
3.7132,-0.54094,-0.84106,0.45497
3.7133,-0.54104,-0.841,0.45501
3.7134,-0.54114,-0.84093,0.45506
3.7135,-0.54123,-0.84087,0.45511
3.7136,-0.54133,-0.84081,0.45516
3.7137,-0.54143,-0.84075,0.4552
3.7138,-0.54153,-0.84068,0.45525
3.714,-0.54162,-0.84062,0.4553
3.7141,-0.54172,-0.84056,0.45535
3.7142,-0.54182,-0.8405,0.4554
3.7143,-0.54192,-0.84043,0.45544
3.7144,-0.54201,-0.84037,0.45549
3.7145,-0.54211,-0.84031,0.45554
3.7147,-0.54221,-0.84024,0.45559
3.7148,-0.5423,-0.84018,0.45563
3.7149,-0.5424,-0.84012,0.45568
3.715,-0.5425,-0.84006,0.45573
3.7151,-0.5426,-0.83999,0.45578
3.7152,-0.54269,-0.83993,0.45582
3.7153,-0.54279,-0.83987,0.45587
3.7155,-0.54289,-0.83981,0.45592
3.7156,-0.54298,-0.83974,0.45597
3.7157,-0.54308,-0.83968,0.45601
3.7158,-0.54318,-0.83962,0.45606
3.7159,-0.54328,-0.83955,0.45611
3.716,-0.54337,-0.83949,0.45616
3.7162,-0.54347,-0.83943,0.4562
3.7163,-0.54357,-0.83937,0.45625
3.7164,-0.54366,-0.8393,0.4563
3.7165,-0.54376,-0.83924,0.45635
3.7166,-0.54386,-0.83918,0.45639
3.7167,-0.54396,-0.83911,0.45644
3.7169,-0.54405,-0.83905,0.45649
3.717,-0.54415,-0.83899,0.45654
3.7171,-0.54425,-0.83893,0.45658
3.7172,-0.54434,-0.83886,0.45663
3.7173,-0.54444,-0.8388,0.45668
3.7174,-0.54454,-0.83874,0.45672
3.7175,-0.54463,-0.83867,0.45677
3.7177,-0.54473,-0.83861,0.45682
3.7178,-0.54483,-0.83855,0.45686
3.7179,-0.54493,-0.83848,0.45691
3.718,-0.54502,-0.83842,0.45696
3.7181,-0.54512,-0.83836,0.45701
3.7182,-0.54522,-0.8383,0.45705
3.7184,-0.54531,-0.83823,0.4571
3.7185,-0.54541,-0.83817,0.45715
3.7186,-0.54551,-0.83811,0.45719
3.7187,-0.5456,-0.83804,0.45724
3.7188,-0.5457,-0.83798,0.45729
3.7189,-0.5458,-0.83792,0.45733
3.719,-0.54589,-0.83785,0.45738
3.7192,-0.54599,-0.83779,0.45743
3.7193,-0.54609,-0.83773,0.45747
3.7194,-0.54619,-0.83766,0.45752
3.7195,-0.54628,-0.8376,0.45757
3.7196,-0.54638,-0.83754,0.45761
3.7197,-0.54648,-0.83747,0.45766
3.7199,-0.54657,-0.83741,0.45771
3.72,-0.54667,-0.83735,0.45775
3.7201,-0.54677,-0.83728,0.4578
3.7202,-0.54686,-0.83722,0.45785
3.7203,-0.54696,-0.83716,0.45789
3.7204,-0.54706,-0.8371,0.45794
3.7206,-0.54715,-0.83703,0.45799
3.7207,-0.54725,-0.83697,0.45803
3.7208,-0.54735,-0.83691,0.45808
3.7209,-0.54744,-0.83684,0.45812
3.721,-0.54754,-0.83678,0.45817
3.7211,-0.54764,-0.83672,0.45822
3.7212,-0.54773,-0.83665,0.45826
3.7214,-0.54783,-0.83659,0.45831
3.7215,-0.54793,-0.83653,0.45836
3.7216,-0.54803,-0.83646,0.4584
3.7217,-0.54812,-0.8364,0.45845
3.7218,-0.54822,-0.83633,0.45849
3.7219,-0.54832,-0.83627,0.45854
3.7221,-0.54841,-0.83621,0.45859
3.7222,-0.54851,-0.83614,0.45863
3.7223,-0.54861,-0.83608,0.45868
3.7224,-0.5487,-0.83602,0.45872
3.7225,-0.5488,-0.83595,0.45877
3.7226,-0.5489,-0.83589,0.45882
3.7228,-0.54899,-0.83583,0.45886
3.7229,-0.54909,-0.83576,0.45891
3.723,-0.54919,-0.8357,0.45895
3.7231,-0.54928,-0.83564,0.459
3.7232,-0.54938,-0.83557,0.45905
3.7233,-0.54948,-0.83551,0.45909
3.7234,-0.54957,-0.83545,0.45914
3.7236,-0.54967,-0.83538,0.45918
3.7237,-0.54977,-0.83532,0.45923
3.7238,-0.54986,-0.83526,0.45928
3.7239,-0.54996,-0.83519,0.45932
3.724,-0.55006,-0.83513,0.45937
3.7241,-0.55015,-0.83506,0.45941
3.7243,-0.55025,-0.835,0.45946
3.7244,-0.55035,-0.83494,0.4595
3.7245,-0.55044,-0.83487,0.45955
3.7246,-0.55054,-0.83481,0.45959
3.7247,-0.55063,-0.83475,0.45964
3.7248,-0.55073,-0.83468,0.45969
3.7249,-0.55083,-0.83462,0.45973
3.7251,-0.55092,-0.83456,0.45978
3.7252,-0.55102,-0.83449,0.45982
3.7253,-0.55112,-0.83443,0.45987
3.7254,-0.55121,-0.83436,0.45991
3.7255,-0.55131,-0.8343,0.45996
3.7256,-0.55141,-0.83424,0.46
3.7258,-0.5515,-0.83417,0.46005
3.7259,-0.5516,-0.83411,0.46009
3.726,-0.5517,-0.83405,0.46014
3.7261,-0.55179,-0.83398,0.46018
3.7262,-0.55189,-0.83392,0.46023
3.7263,-0.55199,-0.83385,0.46028
3.7265,-0.55208,-0.83379,0.46032
3.7266,-0.55218,-0.83373,0.46037
3.7267,-0.55228,-0.83366,0.46041
3.7268,-0.55237,-0.8336,0.46046
3.7269,-0.55247,-0.83353,0.4605
3.727,-0.55256,-0.83347,0.46055
3.7271,-0.55266,-0.83341,0.46059
3.7273,-0.55276,-0.83334,0.46064
3.7274,-0.55285,-0.83328,0.46068
3.7275,-0.55295,-0.83321,0.46073
3.7276,-0.55305,-0.83315,0.46077
3.7277,-0.55314,-0.83309,0.46082
3.7278,-0.55324,-0.83302,0.46086
3.728,-0.55334,-0.83296,0.46091
3.7281,-0.55343,-0.83289,0.46095
3.7282,-0.55353,-0.83283,0.461
3.7283,-0.55362,-0.83277,0.46104
3.7284,-0.55372,-0.8327,0.46108
3.7285,-0.55382,-0.83264,0.46113
3.7286,-0.55391,-0.83257,0.46117
3.7288,-0.55401,-0.83251,0.46122
3.7289,-0.55411,-0.83245,0.46126
3.729,-0.5542,-0.83238,0.46131
3.7291,-0.5543,-0.83232,0.46135
3.7292,-0.55439,-0.83225,0.4614
3.7293,-0.55449,-0.83219,0.46144
3.7295,-0.55459,-0.83213,0.46149
3.7296,-0.55468,-0.83206,0.46153
3.7297,-0.55478,-0.832,0.46158
3.7298,-0.55488,-0.83193,0.46162
3.7299,-0.55497,-0.83187,0.46166
3.73,-0.55507,-0.8318,0.46171
3.7302,-0.55516,-0.83174,0.46175
3.7303,-0.55526,-0.83168,0.4618
3.7304,-0.55536,-0.83161,0.46184
3.7305,-0.55545,-0.83155,0.46189
3.7306,-0.55555,-0.83148,0.46193
3.7307,-0.55565,-0.83142,0.46197
3.7308,-0.55574,-0.83136,0.46202
3.731,-0.55584,-0.83129,0.46206
3.7311,-0.55593,-0.83123,0.46211
3.7312,-0.55603,-0.83116,0.46215
3.7313,-0.55613,-0.8311,0.4622
3.7314,-0.55622,-0.83103,0.46224
3.7315,-0.55632,-0.83097,0.46228
3.7317,-0.55641,-0.8309,0.46233
3.7318,-0.55651,-0.83084,0.46237
3.7319,-0.55661,-0.83078,0.46242
3.732,-0.5567,-0.83071,0.46246
3.7321,-0.5568,-0.83065,0.4625
3.7322,-0.55689,-0.83058,0.46255
3.7324,-0.55699,-0.83052,0.46259
3.7325,-0.55709,-0.83045,0.46264
3.7326,-0.55718,-0.83039,0.46268
3.7327,-0.55728,-0.83033,0.46272
3.7328,-0.55738,-0.83026,0.46277
3.7329,-0.55747,-0.8302,0.46281
3.733,-0.55757,-0.83013,0.46285
3.7332,-0.55766,-0.83007,0.4629
3.7333,-0.55776,-0.83,0.46294
3.7334,-0.55786,-0.82994,0.46299
3.7335,-0.55795,-0.82987,0.46303
3.7336,-0.55805,-0.82981,0.46307
3.7337,-0.55814,-0.82974,0.46312
3.7339,-0.55824,-0.82968,0.46316
3.734,-0.55834,-0.82962,0.4632
3.7341,-0.55843,-0.82955,0.46325
3.7342,-0.55853,-0.82949,0.46329
3.7343,-0.55862,-0.82942,0.46333
3.7344,-0.55872,-0.82936,0.46338
3.7345,-0.55881,-0.82929,0.46342
3.7347,-0.55891,-0.82923,0.46346
3.7348,-0.55901,-0.82916,0.46351
3.7349,-0.5591,-0.8291,0.46355
3.735,-0.5592,-0.82903,0.46359
3.7351,-0.55929,-0.82897,0.46364
3.7352,-0.55939,-0.8289,0.46368
3.7354,-0.55949,-0.82884,0.46372
3.7355,-0.55958,-0.82877,0.46377
3.7356,-0.55968,-0.82871,0.46381
3.7357,-0.55977,-0.82865,0.46385
3.7358,-0.55987,-0.82858,0.4639
3.7359,-0.55997,-0.82852,0.46394
3.7361,-0.56006,-0.82845,0.46398
3.7362,-0.56016,-0.82839,0.46403
3.7363,-0.56025,-0.82832,0.46407
